faculty_Id,publication_Id
24,2888328667
24,2905463374
24,2907032563
24,2953970279
24,2972082064
24,2993007949
24,3103170042
25,2962885783
25,2986407279
26,658169150
26,1483327747
26,1530357368
26,1535237349
26,1545861529
26,1574004124
26,1916407689
26,1927941312
26,1963670386
26,1963847073
26,1973850182
26,1975543330
26,1977388292
26,1978087018
26,1980682335
26,1982316999
26,1984724619
26,1984945024
26,1985445177
26,1991947567
26,1997229236
26,1999156582
26,2005666490
26,2009294142
26,2011902492
26,2012140054
26,2019738135
26,2020366396
26,2021941808
26,2022255474
26,2023496976
26,2024467561
26,2043858891
26,2047766327
26,2047937707
26,2049462406
26,2053488713
26,2065692361
26,2079259462
26,2079360419
26,2086630994
26,2086872137
26,2086884248
26,2088101984
26,2089742585
26,2090022737
26,2090092340
26,2093830013
26,2095391146
26,2096523047
26,2098134756
26,2098437842
26,2100620787
26,2101286829
26,2104239624
26,2104657912
26,2105710533
26,2107435054
26,2118233600
26,2118921653
26,2125343466
26,2125678429
26,2126809119
26,2130561842
26,2133992042
26,2136581888
26,2137077073
26,2137773246
26,2139217778
26,2139860874
26,2141030955
26,2141350820
26,2143747723
26,2153526702
26,2155753432
26,2157188289
26,2162799459
26,2163336486
26,2164021301
26,2166315371
26,2171143863
26,2171256502
26,2198519711
26,2260753055
26,2295204504
26,2298717389
26,2306849061
26,2344268017
26,2344439953
26,2394749714
26,2396396106
26,2474087962
26,2474945123
26,2497903456
26,2503253467
26,2512235431
26,2513666564
26,2514880038
26,2520922275
26,2526794128
26,2528956934
26,2529776137
26,2549484948
26,2559945264
26,2563009067
26,2570953670
26,2578933299
26,2610809441
26,2610832431
26,2626586127
26,2668185969
26,2747323673
26,2749201085
26,2781895531
26,2790668761
26,2794843057
26,2805001376
26,2805396670
26,2808044887
26,2808466304
26,2810022200
26,2815783583
26,2839717666
26,2883410537
26,2884542703
26,2889174589
26,2899031507
26,2920979195
26,2928975449
26,2932358811
26,2946042268
26,2952065976
26,2952296916
26,2988806516
26,2995789841
26,3004136503
26,3004911477
26,3025598663
26,3028010347
26,3041002261
26,3041373955
26,3092608350
26,3094474449
26,3103087965
27,2696813
27,3745469
27,9230629
27,15385967
27,26963497
27,28755227
27,28955488
27,30483686
27,35700928
27,37700617
27,45058232
27,55451629
27,62302794
27,65933827
27,67437359
27,85490315
27,87723076
27,90187149
27,91041526
27,91814941
27,94068967
27,94200858
27,97773658
27,107303622
27,109798300
27,114601876
27,115514836
27,118750295
27,125328144
27,127242857
27,132990795
27,139748514
27,143262831
27,143722158
27,155362917
27,164288541
27,166266902
27,168896683
27,172117306
27,180227843
27,186044204
27,190029447
27,190262020
27,192667288
27,195549492
27,201314978
27,214361738
27,229713692
27,250521078
27,268949317
27,276701576
27,284628447
27,290408451
27,296328152
27,299770393
27,303106070
27,305290680
27,307373858
27,312219375
27,349043300
27,637990309
27,822952601
27,1245505285
27,1480255812
27,1482150641
27,1486133080
27,1490629111
27,1493166632
27,1494464848
27,1494545093
27,1503188012
27,1503622209
27,1506077617
27,1506212051
27,1506495850
27,1507678707
27,1508178495
27,1511224263
27,1512488428
27,1515845301
27,1517858959
27,1520517000
27,1523050329
27,1524764420
27,1527513496
27,1530490871
27,1534803754
27,1540212288
27,1542757898
27,1545136023
27,1549026077
27,1551319668
27,1553306009
27,1559147707
27,1560096125
27,1566311988
27,1575737483
27,1579248518
27,1579756385
27,1585114789
27,1603078674
27,1604986327
27,1607222294
27,1619424147
27,1621795351
27,1680432981
27,1684588193
27,1770613123
27,1794713704
27,1810745899
27,1814151224
27,1840920618
27,1899546205
27,1906601115
27,1958407717
27,1966935472
27,1966984769
27,1968584869
27,1977732195
27,1981983043
27,1987118521
27,1988928126
27,1999500769
27,2002101165
27,2006157161
27,2006775787
27,2008049591
27,2013822122
27,2015892285
27,2017485105
27,2019570026
27,2026319781
27,2028346169
27,2028776450
27,2038550763
27,2043884036
27,2044513060
27,2045093344
27,2048025304
27,2050344376
27,2060515139
27,2062401474
27,2065604774
27,2067119568
27,2071877188
27,2072097732
27,2072594997
27,2078746142
27,2079961040
27,2092715746
27,2094484179
27,2094627593
27,2097013558
27,2097294627
27,2098217544
27,2099578656
27,2100978434
27,2102947877
27,2105301983
27,2109872105
27,2109901830
27,2110526649
27,2110979119
27,2111984259
27,2112251443
27,2112544136
27,2113928523
27,2114424225
27,2114570347
27,2115540797
27,2115797868
27,2116066570
27,2117159815
27,2119478981
27,2119546116
27,2120589136
27,2120605372
27,2121299573
27,2122540544
27,2122888894
27,2123378523
27,2124018287
27,2124521363
27,2126231465
27,2128967750
27,2129117875
27,2132271306
27,2136840776
27,2137849046
27,2140120939
27,2140909204
27,2143179123
27,2143732008
27,2144854616
27,2146323343
27,2146447174
27,2150437650
27,2154267140
27,2157275230
27,2157302075
27,2158789241
27,2159117246
27,2159527087
27,2160290137
27,2161290817
27,2161484642
27,2163986367
27,2164650760
27,2165487751
27,2165874398
27,2166659989
27,2166757515
27,2169315475
27,2182710133
27,2182962808
27,2183888920
27,2187493675
27,2188517614
27,2188574601
27,2198037100
27,2199250507
27,2212162957
27,2235232466
27,2250222235
27,2251138937
27,2251141683
27,2251361510
27,2251677685
27,2251685896
27,2251989752
27,2252018296
27,2253670640
27,2272008149
27,2281680203
27,2287754843
27,2288888415
27,2293262013
27,2294969116
27,2295039414
27,2341790067
27,2395821342
27,2396269731
27,2406547886
27,2420671943
27,2466175319
27,2471709593
27,2474458778
27,2476191769
27,2504526432
27,2511178802
27,2513146626
27,2517226069
27,2535669516
27,2537353790
27,2565926526
27,2569248448
27,2584477044
27,2597925898
27,2601639024
27,2604735761
27,2623988511
27,2624586386
27,2692059227
27,2728976882
27,2740911456
27,2741408766
27,2766087714
27,2766929078
27,2767302699
27,2772633987
27,2787254931
27,2787833728
27,2787901052
27,2788286748
27,2805282841
27,2806440163
27,2807024410
27,2885227423
27,2888912674
27,2888923036
27,2889452000
27,2891336428
27,2902565411
27,2902958460
27,2903278311
27,2912048122
27,2912850870
27,2915157635
27,2946727370
27,2949577583
27,2950274795
27,2952289559
27,2952327253
27,2953005999
27,2953087943
27,2962941396
27,2992702078
27,3019952757
27,3020871367
27,3021063105
27,3022382382
27,3032713407
27,3032808266
27,3037522856
27,3037688591
27,3038704704
27,3117831711
28,2943062215
29,11554108
29,596441830
29,1506943720
29,2015083179
29,2057743816
29,2076148486
29,2095593431
29,2106412703
29,2121204404
29,2122969894
29,2130694829
29,2623418598
29,2766770255
29,2803376702
29,2889467723
29,2894900079
29,2900880976
29,2901053669
29,2903187878
29,2914251402
29,2921500326
29,2922646781
29,2931307517
29,2933816289
29,2933893674
29,2940721294
29,2946146082
29,2946506541
29,2962717918
29,2969433881
29,2981498793
29,3015141425
29,3030175077
29,3037077036
29,3048367981
29,3093846115
29,3094003780
29,3094581855
29,3112625270
30,13292397
30,21782772
30,30777611
30,69626203
30,73235601
30,99459794
30,109380605
30,196574151
30,227418731
30,1255151284
30,1478753081
30,1483650204
30,1502866950
30,1507231479
30,1518474679
30,1522272656
30,1536458401
30,1538108152
30,1548086312
30,1567317380
30,1586645253
30,1587615044
30,1602835466
30,1667270618
30,1965497246
30,1967808040
30,1974606251
30,1975229999
30,1975458820
30,1982555331
30,1991707635
30,1995720730
